result_id,pos.,pts,no,rider,Team,time / gap,session,class,event,year,event_id
8273,20,0.0,73,V. Perrone,Red Bull KTM Tech3,+33.921,Race,Moto3,AUS,2025,18
8274,21,0.0,21,R. Moodley,DENSSI Racing - BOE,+45.096,Race,Moto3,AUS,2025,18
8275,22,0.0,6,R. Yamanaka,FRINSA - MT Helmets - MSI,+45.512,Race,Moto3,AUS,2025,18
8276,23,0.0,55,N. Dettwiler,CIP Green Power,+45.957,Race,Moto3,AUS,2025,18
8277,24,0.0,5,T. Buasri,Honda Team Asia,+46.101,Race,Moto3,AUS,2025,18
8278,25,0.0,54,R. Rossi,Rivacold Snipers Team,+66.778,Race,Moto3,AUS,2025,18
8279,DNF,0.0,12,J. Roulstone,Red Bull KTM Tech3,3 Laps,Race,Moto3,AUS,2025,18
8280,1,25.0,25,R. Fernandez,Trackhouse MotoGP Team,39:49.571,Race,MotoGP,AUS,2025,18
8281,2,20.0,49,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,+1.418,Race,MotoGP,AUS,2025,18
8282,3,16.0,72,M. Bezzecchi,Aprilia Racing,+2.410,Race,MotoGP,AUS,2025,18
8283,4,13.0,73,A. Marquez,BK8 Gresini Racing MotoGP,+3.715,Race,MotoGP,AUS,2025,18
8284,5,11.0,37,P. Acosta,Red Bull KTM Factory Racing,+7.930,Race,MotoGP,AUS,2025,18
8285,6,10.0,10,L. Marini,Honda HRC Castrol,+7.970,Race,MotoGP,AUS,2025,18
8286,7,9.0,42,A. Rins,Monster Energy Yamaha MotoGP Team,+10.671,Race,MotoGP,AUS,2025,18
8287,8,8.0,33,B. Binder,Red Bull KTM Factory Racing,+12.270,Race,MotoGP,AUS,2025,18
8288,9,7.0,23,E. Bastianini,Red Bull KTM Tech3,+14.076,Race,MotoGP,AUS,2025,18
8289,10,6.0,44,P. Espargaro,Red Bull KTM Tech3,+16.861,Race,MotoGP,AUS,2025,18
8290,11,5.0,20,F. Quartararo,Monster Energy Yamaha MotoGP Team,+16.965,Race,MotoGP,AUS,2025,18
8291,12,4.0,88,M. Oliveira,Prima Pramac Yamaha MotoGP,+17.677,Race,MotoGP,AUS,2025,18
8292,13,3.0,79,A. Ogura,Trackhouse MotoGP Team,+17.928,Race,MotoGP,AUS,2025,18
8293,14,2.0,54,F. Aldeguer ,BK8 Gresini Racing MotoGP,+18.413,Race,MotoGP,AUS,2025,18
8294,15,1.0,21,F. Morbidelli,Pertamina Enduro VR46 Racing Team,+27.881,Race,MotoGP,AUS,2025,18
8295,16,0.0,32,L. Savadori,Aprilia Racing,+34.169,Race,MotoGP,AUS,2025,18
8296,17,0.0,35,S. Chantra,IDEMITSU Honda LCR,+50.043,Race,MotoGP,AUS,2025,18
8297,18,0.0,51,M. Pirro,Ducati Lenovo Team,+50.303,Race,MotoGP,AUS,2025,18
8298,DNF,0.0,63,F. Bagnaia,Ducati Lenovo Team,23 Laps,Race,MotoGP,AUS,2025,18
8299,DNF,0.0,36,J. Mir,Honda HRC Castrol,9 Laps,Race,MotoGP,AUS,2025,18
8300,DNF,0.0,5,J. Zarco,CASTROL Honda LCR,4 Laps,Race,MotoGP,AUS,2025,18
8301,DNF,0.0,43,J. Miller,Prima Pramac Yamaha MotoGP,4 Laps,Race,MotoGP,AUS,2025,18
8302,1,12.0,72,M. Bezzecchi,Aprilia Racing,19:03.971,Sprint,MotoGP,AUS,2025,18
8303,2,9.0,25,R. Fernandez,Trackhouse MotoGP Team,+3.149,Sprint,MotoGP,AUS,2025,18
8304,3,7.0,37,P. Acosta,Red Bull KTM Factory Racing,+5.310,Sprint,MotoGP,AUS,2025,18
8305,4,6.0,43,J. Miller,Prima Pramac Yamaha MotoGP,+5.376,Sprint,MotoGP,AUS,2025,18
8306,5,5.0,49,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,+5.416,Sprint,MotoGP,AUS,2025,18
8307,6,4.0,73,A. Marquez,BK8 Gresini Racing MotoGP,+6.109,Sprint,MotoGP,AUS,2025,18
8308,7,3.0,20,F. Quartararo,Monster Energy Yamaha MotoGP Team,+8.706,Sprint,MotoGP,AUS,2025,18
8309,8,2.0,10,L. Marini,Honda HRC Castrol,+8.938,Sprint,MotoGP,AUS,2025,18
8310,9,1.0,44,P. Espargaro,Red Bull KTM Tech3,+9.252,Sprint,MotoGP,AUS,2025,18
8311,10,0.0,23,E. Bastianini,Red Bull KTM Tech3,+9.752,Sprint,MotoGP,AUS,2025,18
8312,11,0.0,36,J. Mir,Honda HRC Castrol,+10.231,Sprint,MotoGP,AUS,2025,18
8313,12,0.0,5,J. Zarco,CASTROL Honda LCR,+12.104,Sprint,MotoGP,AUS,2025,18
8314,13,0.0,42,A. Rins,Monster Energy Yamaha MotoGP Team,+12.132,Sprint,MotoGP,AUS,2025,18
8315,14,0.0,88,M. Oliveira,Prima Pramac Yamaha MotoGP,+17.494,Sprint,MotoGP,AUS,2025,18
8316,15,0.0,21,F. Morbidelli,Pertamina Enduro VR46 Racing Team,+18.967,Sprint,MotoGP,AUS,2025,18
8317,16,0.0,32,L. Savadori,Aprilia Racing,+25.185,Sprint,MotoGP,AUS,2025,18
8318,17,0.0,79,A. Ogura,Trackhouse MotoGP Team,+27.784,Sprint,MotoGP,AUS,2025,18
8319,18,0.0,35,S. Chantra,IDEMITSU Honda LCR,+28.945,Sprint,MotoGP,AUS,2025,18
8320,19,0.0,63,F. Bagnaia,Ducati Lenovo Team,+32.408,Sprint,MotoGP,AUS,2025,18
8321,20,0.0,51,M. Pirro,Ducati Lenovo Team,+35.523,Sprint,MotoGP,AUS,2025,18
8322,DNF,0.0,54,F. Aldeguer ,BK8 Gresini Racing MotoGP,10 Laps,Sprint,MotoGP,AUS,2025,18
8323,DNF,0.0,33,B. Binder,Red Bull KTM Factory Racing,1 Laps,Sprint,MotoGP,AUS,2025,18
8324,1,25.0,96,J. Dixon,ELF Marc VDS Racing Team,23:05.269,Race,Moto2,MAL,2025,19
8325,2,20.0,80,D. Alonso,CFMOTO RCB Aspar Team,+2.035,Race,Moto2,MAL,2025,19
8326,3,16.0,7,B. Baltus,Fantic Racing,+2.745,Race,Moto2,MAL,2025,19
8327,4,13.0,27,D. Holgado,CFMOTO RCB Aspar Team,+4.358,Race,Moto2,MAL,2025,19
8328,5,11.0,10,D. Moreira,Italtrans Racing Team,+5.672,Race,Moto2,MAL,2025,19
8329,6,10.0,75,A. Arenas,ITALJET Gresini Moto2,+6.699,Race,Moto2,MAL,2025,19
8330,7,9.0,17,D. Muñoz,Red Bull KTM Ajo,+7.699,Race,Moto2,MAL,2025,19
8331,8,8.0,11,A. Escrig,KLINT Forward Factory Team,+7.704,Race,Moto2,MAL,2025,19
8332,9,7.0,95,C. Veijer,Red Bull KTM Ajo,+10.070,Race,Moto2,MAL,2025,19
8333,10,6.0,14,T. Arbolino,BLU CRU Pramac Yamaha Moto2,+11.726,Race,Moto2,MAL,2025,19
8334,11,5.0,13,C. Vietti,Sync SpeedRS Team,+12.823,Race,Moto2,MAL,2025,19
8335,12,4.0,28,I. Guevara,BLU CRU Pramac Yamaha Moto2,+13.512,Race,Moto2,MAL,2025,19
8336,13,3.0,4,I. Ortola,QJMOTOR - FRINSA - MSI,+14.548,Race,Moto2,MAL,2025,19
8337,14,2.0,21,A. Lopez,Sync SpeedRS Team,+14.817,Race,Moto2,MAL,2025,19
8338,15,1.0,44,A. Canet,Fantic Racing,+14.973,Race,Moto2,MAL,2025,19
8339,16,0.0,24,M. Ramirez,Onlyfans American Racing Team,+15.052,Race,Moto2,MAL,2025,19
8340,17,0.0,71,A. Sasaki,RW-Idrofoglia Racing GP,+16.448,Race,Moto2,MAL,2025,19
8341,18,0.0,99,A. Huertas,Italtrans Racing Team,+16.618,Race,Moto2,MAL,2025,19
8342,19,0.0,9,J. Navarro,KLINT Forward Factory Team,+22.708,Race,Moto2,MAL,2025,19
8343,20,0.0,92,Y. Kunii,Idemitsu Honda Team Asia,+23.091,Race,Moto2,MAL,2025,19
8344,21,0.0,84,Z. Van Den Goorbergh,RW-Idrofoglia Racing GP,+23.862,Race,Moto2,MAL,2025,19
8345,22,0.0,64,M. Suryo Aji,Idemitsu Honda Team Asia,+24.069,Race,Moto2,MAL,2025,19
8346,23,0.0,55,M. Azman,PETRONAS MIE Racing RW,+38.792,Race,Moto2,MAL,2025,19
8347,24,0.0,20,A. Anuar,PETRONAS MIE Racing RW,+38.945,Race,Moto2,MAL,2025,19
8348,25,0.0,18,M. Gonzalez,LIQUI MOLY Dynavolt Intact GP,+43.705,Race,Moto2,MAL,2025,19
8349,26,0.0,29,H. Voight,QJMOTOR - FRINSA - MSI,+45.177,Race,Moto2,MAL,2025,19
8350,DNF,0.0,81,S. Agius,LIQUI MOLY Dynavolt Intact GP,5 Laps,Race,Moto2,MAL,2025,19
8351,DNF,0.0,12,F. Salac,ELF Marc VDS Racing Team,3 Laps,Race,Moto2,MAL,2025,19
8352,DNF,0.0,16,J. Roberts,Onlyfans American Racing Team,,Race,Moto2,MAL,2025,19
8353,DNF,0.0,15,D. Binder,ITALJET Gresini Moto2,,Race,Moto2,MAL,2025,19
8354,1,25.0,72,T. Furusato,Honda Team Asia,22:03.888,Race,Moto3,MAL,2025,19
8355,2,20.0,36,A. Piqueras ,FRINSA - MT Helmets - MSI,+2.259,Race,Moto3,MAL,2025,19
8356,3,16.0,22,D. Almansa,Leopard Racing,+4.167,Race,Moto3,MAL,2025,19
8357,4,13.0,6,R. Yamanaka,FRINSA - MT Helmets - MSI,+4.338,Race,Moto3,MAL,2025,19
8358,5,11.0,83,A. Carpe,Red Bull KTM Ajo,+4.429,Race,Moto3,MAL,2025,19
8359,6,10.0,28,M. Quiles,CFMOTO Power Electronics Aspar Team,+4.496,Race,Moto3,MAL,2025,19
8360,7,9.0,19,S. Ogden,CIP Green Power,+4.678,Race,Moto3,MAL,2025,19
8361,8,8.0,51,B. Uriarte,LIQUI MOLY Dynavolt Intact GP,+4.729,Race,Moto3,MAL,2025,19
8362,9,7.0,73,V. Perrone,Red Bull KTM Tech3,+6.309,Race,Moto3,MAL,2025,19
8363,10,6.0,58,L. Lunetta,SIC58 Squadra Corse,+6.633,Race,Moto3,MAL,2025,19
8364,11,5.0,66,J. Kelso,LEVELUP-MTA,+6.960,Race,Moto3,MAL,2025,19
8365,12,4.0,95,M. Morelli,GRYD - Mlav Racing,+8.065,Race,Moto3,MAL,2025,19
8366,13,3.0,10,N. Carraro,Rivacold Snipers Team,+8.238,Race,Moto3,MAL,2025,19
8367,14,2.0,8,E. O'Shea,GRYD - Mlav Racing,+11.612,Race,Moto3,MAL,2025,19
8368,15,1.0,94,G. Pini,LIQUI MOLY Dynavolt Intact GP,+11.807,Race,Moto3,MAL,2025,19
8369,16,0.0,78,J. Esteban,CFMOTO Power Electronics Aspar Team,+19.512,Race,Moto3,MAL,2025,19
8370,17,0.0,54,R. Rossi,Rivacold Snipers Team,+19.592,Race,Moto3,MAL,2025,19
8371,18,0.0,21,R. Moodley,DENSSI Racing - BOE,+19.890,Race,Moto3,MAL,2025,19
8372,19,0.0,18,M. Bertelle,LEVELUP-MTA,+19.891,Race,Moto3,MAL,2025,19
8373,20,0.0,5,T. Buasri,Honda Team Asia,+20.048,Race,Moto3,MAL,2025,19
8374,21,0.0,82,S. Nepa,SIC58 Squadra Corse,+20.262,Race,Moto3,MAL,2025,19
8375,DNF,0.0,13,H. Danish,AEON CREDIT SIC RACING MSI,5 Laps,Race,Moto3,MAL,2025,19
8376,DNF,0.0,14,C. Buchanan,DENSSI Racing - BOE,3 Laps,Race,Moto3,MAL,2025,19
8377,DNF,0.0,31,A. Fernandez,Leopard Racing,,Race,Moto3,MAL,2025,19
8378,1,25.0,73,A. Marquez,BK8 Gresini Racing MotoGP,40:09.249,Race,MotoGP,MAL,2025,19
8379,2,20.0,37,P. Acosta,Red Bull KTM Factory Racing,+2.676,Race,MotoGP,MAL,2025,19
8380,3,16.0,36,J. Mir,Honda HRC Castrol,+8.048,Race,MotoGP,MAL,2025,19
8381,4,13.0,21,F. Morbidelli,Pertamina Enduro VR46 Racing Team,+8.580,Race,MotoGP,MAL,2025,19
8382,5,11.0,20,F. Quartararo,Monster Energy Yamaha MotoGP Team,+11.556,Race,MotoGP,MAL,2025,19
8383,6,10.0,49,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,+13.060,Race,MotoGP,MAL,2025,19
8384,7,9.0,23,E. Bastianini,Red Bull KTM Tech3,+15.299,Race,MotoGP,MAL,2025,19
8385,8,8.0,10,L. Marini,Honda HRC Castrol,+18.738,Race,MotoGP,MAL,2025,19
8386,9,7.0,33,B. Binder,Red Bull KTM Factory Racing,+18.932,Race,MotoGP,MAL,2025,19
8387,10,6.0,79,A. Ogura,Trackhouse MotoGP Team,+19.256,Race,MotoGP,MAL,2025,19
8388,11,5.0,72,M. Bezzecchi,Aprilia Racing,+19.824,Race,MotoGP,MAL,2025,19
8389,12,4.0,5,J. Zarco,CASTROL Honda LCR,+22.234,Race,MotoGP,MAL,2025,19
8390,13,3.0,42,A. Rins,Monster Energy Yamaha MotoGP Team,+23.509,Race,MotoGP,MAL,2025,19
8391,14,2.0,43,J. Miller,Prima Pramac Yamaha MotoGP,+25.201,Race,MotoGP,MAL,2025,19
8392,15,1.0,35,S. Chantra,IDEMITSU Honda LCR,+34.110,Race,MotoGP,MAL,2025,19
8393,16,0.0,32,L. Savadori,Aprilia Racing,+36.115,Race,MotoGP,MAL,2025,19
8394,17,0.0,51,M. Pirro,Ducati Lenovo Team,+43.914,Race,MotoGP,MAL,2025,19
8395,18,0.0,7,A. Fernandez,Yamaha Factory Racing Team,+47.060,Race,MotoGP,MAL,2025,19
8396,19,0.0,88,M. Oliveira,Prima Pramac Yamaha MotoGP,+77.942,Race,MotoGP,MAL,2025,19
8397,DNF,0.0,63,F. Bagnaia,Ducati Lenovo Team,18 Laps,Race,MotoGP,MAL,2025,19
8398,DNF,0.0,54,F. Aldeguer ,BK8 Gresini Racing MotoGP,16 Laps,Race,MotoGP,MAL,2025,19
8399,DNF,0.0,25,R. Fernandez,Trackhouse MotoGP Team,11 Laps,Race,MotoGP,MAL,2025,19
8400,DNF,0.0,44,P. Espargaro,Red Bull KTM Tech3,4 Laps,Race,MotoGP,MAL,2025,19
8401,1,12.0,63,F. Bagnaia,Ducati Lenovo Team,19:53.725,Sprint,MotoGP,MAL,2025,19
8402,2,9.0,73,A. Marquez,BK8 Gresini Racing MotoGP,+2.259,Sprint,MotoGP,MAL,2025,19
8403,3,7.0,37,P. Acosta,Red Bull KTM Factory Racing,+5.155,Sprint,MotoGP,MAL,2025,19
8404,4,6.0,21,F. Morbidelli,Pertamina Enduro VR46 Racing Team,+6.541,Sprint,MotoGP,MAL,2025,19
8405,5,5.0,20,F. Quartararo,Monster Energy Yamaha MotoGP Team,+8.468,Sprint,MotoGP,MAL,2025,19
8406,6,4.0,72,M. Bezzecchi,Aprilia Racing,+10.232,Sprint,MotoGP,MAL,2025,19
8407,7,3.0,54,F. Aldeguer ,BK8 Gresini Racing MotoGP,+11.138,Sprint,MotoGP,MAL,2025,19
8408,8,2.0,5,J. Zarco,CASTROL Honda LCR,+12.627,Sprint,MotoGP,MAL,2025,19
8409,9,1.0,23,E. Bastianini,Red Bull KTM Tech3,+12.974,Sprint,MotoGP,MAL,2025,19
8410,10,0.0,49,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,+14.515,Sprint,MotoGP,MAL,2025,19
8411,11,0.0,44,P. Espargaro,Red Bull KTM Tech3,+14.924,Sprint,MotoGP,MAL,2025,19
8412,12,0.0,79,A. Ogura,Trackhouse MotoGP Team,+15.394,Sprint,MotoGP,MAL,2025,19
8413,13,0.0,25,R. Fernandez,Trackhouse MotoGP Team,+15.461,Sprint,MotoGP,MAL,2025,19
8414,14,0.0,43,J. Miller,Prima Pramac Yamaha MotoGP,+17.601,Sprint,MotoGP,MAL,2025,19
8415,15,0.0,42,A. Rins,Monster Energy Yamaha MotoGP Team,+17.721,Sprint,MotoGP,MAL,2025,19
8416,16,0.0,33,B. Binder,Red Bull KTM Factory Racing,+18.248,Sprint,MotoGP,MAL,2025,19
8417,17,0.0,35,S. Chantra,IDEMITSU Honda LCR,+22.398,Sprint,MotoGP,MAL,2025,19
8418,18,0.0,32,L. Savadori,Aprilia Racing,+22.478,Sprint,MotoGP,MAL,2025,19
8419,19,0.0,7,A. Fernandez,Yamaha Factory Racing Team,+25.412,Sprint,MotoGP,MAL,2025,19
8420,20,0.0,51,M. Pirro,Ducati Lenovo Team,+26.074,Sprint,MotoGP,MAL,2025,19
8421,DNF,0.0,10,L. Marini,Honda HRC Castrol,7 Laps,Sprint,MotoGP,MAL,2025,19
8422,DNF,0.0,36,J. Mir,Honda HRC Castrol,5 Laps,Sprint,MotoGP,MAL,2025,19
8423,DNF,0.0,88,M. Oliveira,Prima Pramac Yamaha MotoGP,5 Laps,Sprint,MotoGP,MAL,2025,19
8424,1,25.0,10,D. Moreira,Italtrans Racing Team,35:40.573,Race,Moto2,POR,2025,20
8425,2,20.0,95,C. Veijer,Red Bull KTM Ajo,+0.090,Race,Moto2,POR,2025,20
8426,3,16.0,80,D. Alonso,CFMOTO Inde Aspar Team,+0.492,Race,Moto2,POR,2025,20
8427,4,13.0,44,A. Canet,Fantic Racing,+0.992,Race,Moto2,POR,2025,20
8428,5,11.0,7,B. Baltus,Fantic Racing,+5.214,Race,Moto2,POR,2025,20
8429,6,10.0,18,M. Gonzalez,LIQUI MOLY Dynavolt Intact GP,+7.929,Race,Moto2,POR,2025,20
8430,7,9.0,27,D. Holgado,CFMOTO Inde Aspar Team,+8.376,Race,Moto2,POR,2025,20
8431,8,8.0,75,A. Arenas,ITALJET Gresini Moto2,+9.153,Race,Moto2,POR,2025,20
8432,9,7.0,81,S. Agius,LIQUI MOLY Dynavolt Intact GP,+9.707,Race,Moto2,POR,2025,20
8433,10,6.0,28,I. Guevara,BLU CRU Pramac Yamaha Moto2,+10.018,Race,Moto2,POR,2025,20
8434,11,5.0,17,D. Muñoz,Red Bull KTM Ajo,+15.042,Race,Moto2,POR,2025,20
8435,12,4.0,11,A. Escrig,KLINT Forward Factory Team,+15.252,Race,Moto2,POR,2025,20
8436,13,3.0,13,C. Vietti,Beta Tools SpeedRS Team,+16.556,Race,Moto2,POR,2025,20
8437,14,2.0,4,I. Ortola,QJMOTOR - FRINSA - MSI,+17.916,Race,Moto2,POR,2025,20
8438,15,1.0,12,F. Salac,ELF Marc VDS Racing Team,+18.789,Race,Moto2,POR,2025,20
8439,16,0.0,84,Z. Van Den Goorbergh,RW-Idrofoglia Racing GP,+18.833,Race,Moto2,POR,2025,20
8440,17,0.0,14,T. Arbolino,BLU CRU Pramac Yamaha Moto2,+20.034,Race,Moto2,POR,2025,20
8441,18,0.0,99,A. Huertas,Italtrans Racing Team,+23.237,Race,Moto2,POR,2025,20
8442,19,0.0,21,A. Lopez,Beta Tools SpeedRS Team,+30.461,Race,Moto2,POR,2025,20
8443,20,0.0,3,S. Garcia,ITALJET Gresini Moto2,+32.180,Race,Moto2,POR,2025,20
8444,21,0.0,64,M. Suryo Aji,Idemitsu Honda Team Asia,+33.756,Race,Moto2,POR,2025,20
8445,22,0.0,9,J. Navarro,KLINT Forward Factory Team,+38.772,Race,Moto2,POR,2025,20
8446,23,0.0,92,Y. Kunii,Idemitsu Honda Team Asia,+49.425,Race,Moto2,POR,2025,20
8447,24,0.0,91,A. Morosi,Fantic Racing Eagle-1,+66.023,Race,Moto2,POR,2025,20
8448,DNF,0.0,96,J. Dixon,ELF Marc VDS Racing Team,20 Laps,Race,Moto2,POR,2025,20
8449,DNF,0.0,24,M. Ramirez,Onlyfans American Racing Team,14 Laps,Race,Moto2,POR,2025,20
8450,DNF,0.0,61,E. Fernandez,QJMOTOR - FRINSA - MSI,7 Laps,Race,Moto2,POR,2025,20
8451,DNF,0.0,71,A. Sasaki,RW-Idrofoglia Racing GP,4 Laps,Race,Moto2,POR,2025,20
8452,DNF,0.0,85,X. Zurutuza,Onlyfans American Racing Team,2 Laps,Race,Moto2,POR,2025,20
8453,1,25.0,28,M. Quiles,CFMOTO Gaviota Aspar Team,34:05.182,Race,Moto3,POR,2025,20
8454,2,20.0,36,A. Piqueras ,FRINSA - MT Helmets - MSI,+1.663,Race,Moto3,POR,2025,20
8455,3,16.0,72,T. Furusato,Honda Team Asia,+2.886,Race,Moto3,POR,2025,20
8456,4,13.0,78,J. Esteban,Red Bull KTM Tech3,+3.243,Race,Moto3,POR,2025,20
8457,5,11.0,83,A. Carpe,Red Bull KTM Ajo,+3.537,Race,Moto3,POR,2025,20
8458,6,10.0,67,C. O'Gorman,LIQUI MOLY Dynavolt Intact GP,+4.123,Race,Moto3,POR,2025,20
8459,7,9.0,66,J. Kelso,LEVELUP-MTA,+5.345,Race,Moto3,POR,2025,20
8460,8,8.0,19,S. Ogden,CIP Green Power,+5.390,Race,Moto3,POR,2025,20
8461,9,7.0,31,A. Fernandez,Leopard Racing,+5.483,Race,Moto3,POR,2025,20
8462,10,6.0,58,L. Lunetta,SIC58 Squadra Corse,+9.469,Race,Moto3,POR,2025,20
8463,11,5.0,95,M. Morelli,GRYD - Mlav Racing,+9.556,Race,Moto3,POR,2025,20
8464,12,4.0,13,H. Danish,FRINSA - MT Helmets - MSI,+24.276,Race,Moto3,POR,2025,20
8465,13,3.0,51,B. Uriarte,Red Bull KTM Ajo,+24.315,Race,Moto3,POR,2025,20
8466,14,2.0,71,D. Foggia,CFMOTO Gaviota Aspar Team,+29.897,Race,Moto3,POR,2025,20
8467,15,1.0,10,N. Carraro,Rivacold Snipers Team,+29.972,Race,Moto3,POR,2025,20
8468,16,0.0,8,E. O'Shea,GRYD - Mlav Racing,+30.158,Race,Moto3,POR,2025,20
8469,17,0.0,21,R. Moodley,DENSSI Racing - BOE,+30.188,Race,Moto3,POR,2025,20
8470,18,0.0,82,S. Nepa,SIC58 Squadra Corse,+30.575,Race,Moto3,POR,2025,20
8471,19,0.0,2,Z. Mitani,Honda Team Asia,+31.669,Race,Moto3,POR,2025,20
8472,20,0.0,14,C. Buchanan,DENSSI Racing - BOE,+39.512,Race,Moto3,POR,2025,20
8473,21,0.0,22,D. Almansa,Leopard Racing,+39.522,Race,Moto3,POR,2025,20
8474,DNF,0.0,94,G. Pini,LIQUI MOLY Dynavolt Intact GP,14 Laps,Race,Moto3,POR,2025,20
8475,DNF,0.0,18,M. Bertelle,LEVELUP-MTA,13 Laps,Race,Moto3,POR,2025,20
8476,DNF,0.0,45,J. Rios,Rivacold Snipers Team,13 Laps,Race,Moto3,POR,2025,20
8477,DNF,0.0,73,V. Perrone,Red Bull KTM Tech3,6 Laps,Race,Moto3,POR,2025,20
8478,1,25.0,72,M. Bezzecchi,Aprilia Racing,41:13.616,Race,MotoGP,POR,2025,20
8479,2,20.0,73,A. Marquez,BK8 Gresini Racing MotoGP,+2.583,Race,MotoGP,POR,2025,20
8480,3,16.0,37,P. Acosta,Red Bull KTM Factory Racing,+3.188,Race,MotoGP,POR,2025,20
8481,4,13.0,54,F. Aldeguer ,BK8 Gresini Racing MotoGP,+12.860,Race,MotoGP,POR,2025,20
8482,5,11.0,33,B. Binder,Red Bull KTM Factory Racing,+16.327,Race,MotoGP,POR,2025,20
8483,6,10.0,20,F. Quartararo,Monster Energy Yamaha MotoGP Team,+18.442,Race,MotoGP,POR,2025,20
8484,7,9.0,79,A. Ogura,Trackhouse MotoGP Team,+19.255,Race,MotoGP,POR,2025,20
8485,8,8.0,49,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,+20.612,Race,MotoGP,POR,2025,20
8486,9,7.0,5,J. Zarco,CASTROL Honda LCR,+21.040,Race,MotoGP,POR,2025,20
8487,10,6.0,44,P. Espargaro,Red Bull KTM Tech3,+26.517,Race,MotoGP,POR,2025,20
8488,11,5.0,10,L. Marini,Honda HRC Castrol,+28.226,Race,MotoGP,POR,2025,20
8489,12,4.0,43,J. Miller,Prima Pramac Yamaha MotoGP,+29.717,Race,MotoGP,POR,2025,20
8490,13,3.0,42,A. Rins,Monster Energy Yamaha MotoGP Team,+30.372,Race,MotoGP,POR,2025,20
8491,14,2.0,88,M. Oliveira,Prima Pramac Yamaha MotoGP,+31.621,Race,MotoGP,POR,2025,20
8492,15,1.0,11,N. Bulega,Ducati Lenovo Team,+32.072,Race,MotoGP,POR,2025,20
8493,16,0.0,32,L. Savadori,Aprilia Racing,+39.869,Race,MotoGP,POR,2025,20
8494,17,0.0,35,S. Chantra,IDEMITSU Honda LCR,+61.999,Race,MotoGP,POR,2025,20
8495,18,0.0,23,E. Bastianini,Red Bull KTM Tech3,+0.000,Race,MotoGP,POR,2025,20
8496,DNF,0.0,63,F. Bagnaia,Ducati Lenovo Team,10 Laps,Race,MotoGP,POR,2025,20
8497,DNF,0.0,36,J. Mir,Honda HRC Castrol,2 Laps,Race,MotoGP,POR,2025,20
8498,DNF,0.0,21,F. Morbidelli,Pertamina Enduro VR46 Racing Team,,Race,MotoGP,POR,2025,20
8499,1,12.0,73,A. Marquez,BK8 Gresini Racing MotoGP,19:50.075,Sprint,MotoGP,POR,2025,20
8500,2,9.0,37,P. Acosta,Red Bull KTM Factory Racing,+0.120,Sprint,MotoGP,POR,2025,20
8501,3,7.0,72,M. Bezzecchi,Aprilia Racing,+0.637,Sprint,MotoGP,POR,2025,20
8502,4,6.0,20,F. Quartararo,Monster Energy Yamaha MotoGP Team,+5.276,Sprint,MotoGP,POR,2025,20
8503,5,5.0,49,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,+6.088,Sprint,MotoGP,POR,2025,20
8504,6,4.0,54,F. Aldeguer ,BK8 Gresini Racing MotoGP,+8.864,Sprint,MotoGP,POR,2025,20
8505,7,3.0,5,J. Zarco,CASTROL Honda LCR,+8.886,Sprint,MotoGP,POR,2025,20
8506,8,2.0,63,F. Bagnaia,Ducati Lenovo Team,+8.898,Sprint,MotoGP,POR,2025,20
8507,9,1.0,33,B. Binder,Red Bull KTM Factory Racing,+9.052,Sprint,MotoGP,POR,2025,20
8508,10,0.0,44,P. Espargaro,Red Bull KTM Tech3,+10.121,Sprint,MotoGP,POR,2025,20
8509,11,0.0,79,A. Ogura,Trackhouse MotoGP Team,+10.290,Sprint,MotoGP,POR,2025,20
8510,12,0.0,10,L. Marini,Honda HRC Castrol,+12.016,Sprint,MotoGP,POR,2025,20
8511,13,0.0,23,E. Bastianini,Red Bull KTM Tech3,+13.469,Sprint,MotoGP,POR,2025,20
8512,14,0.0,43,J. Miller,Prima Pramac Yamaha MotoGP,+13.900,Sprint,MotoGP,POR,2025,20
8513,15,0.0,21,F. Morbidelli,Pertamina Enduro VR46 Racing Team,+14.520,Sprint,MotoGP,POR,2025,20
8514,16,0.0,88,M. Oliveira,Prima Pramac Yamaha MotoGP,+15.289,Sprint,MotoGP,POR,2025,20
8515,17,0.0,42,A. Rins,Monster Energy Yamaha MotoGP Team,+22.861,Sprint,MotoGP,POR,2025,20
8516,18,0.0,32,L. Savadori,Aprilia Racing,+25.456,Sprint,MotoGP,POR,2025,20
8517,DNF,0.0,36,J. Mir,Honda HRC Castrol,3 Laps,Sprint,MotoGP,POR,2025,20
8518,DNF,0.0,11,N. Bulega,Ducati Lenovo Team,3 Laps,Sprint,MotoGP,POR,2025,20
8519,DNF,0.0,35,S. Chantra,IDEMITSU Honda LCR,2 Laps,Sprint,MotoGP,POR,2025,20
8520,1,25,28,I. Guevara,BLU CRU Pramac Yamaha Moto2,34:19.229,Race,Moto2,VAL,2025,21
8521,2,20,27,D. Holgado,CFMOTO Inde Aspar Team,+0.717,Race,Moto2,VAL,2025,21
