result_id,pos.,no,rider,Team,gap 1st / prev.,time,session,class,event,year,event_id
7507,12,75,A. Arenas,ITALJET Gresini Moto2,+0.701 / +0.015,01:48.626,Q2,Moto2,JPN,2025,16
7508,13,4,I. Ortola,QJMOTOR - FRINSA - MSI,+0.708 / +0.007,01:48.633,Q2,Moto2,JPN,2025,16
7509,14,84,Z. Van Den Goorbergh,RW-Idrofoglia Racing GP,+0.741 / +0.033,01:48.666,Q2,Moto2,JPN,2025,16
7510,15,16,J. Roberts,Onlyfans American Racing Team,+0.791 / +0.050,01:48.716,Q2,Moto2,JPN,2025,16
7511,16,21,A. Lopez,Beta Tools SpeedRS Team,+0.961 / +0.170,01:48.886,Q2,Moto2,JPN,2025,16
7512,17,17,D. Muñoz,Red Bull KTM Ajo,+1.127 / +0.166,01:49.052,Q2,Moto2,JPN,2025,16
7513,18,12,F. Salac,ELF Marc VDS Racing Team,+1.618 / +0.491,01:49.543,Q2,Moto2,JPN,2025,16
7514,1,82,S. Nepa,SIC58 Squadra Corse,,01:56.245,Q1,Moto3,JPN,2025,16
7515,2,83,A. Carpe,Red Bull KTM Ajo,+0.147 / +0.147,01:56.392,Q1,Moto3,JPN,2025,16
7516,3,95,M. Morelli,GRYD - Mlav Racing,+0.181 / +0.034,01:56.426,Q1,Moto3,JPN,2025,16
7517,4,14,C. Buchanan,DENSSI Racing - BOE,+0.214 / +0.033,01:56.459,Q1,Moto3,JPN,2025,16
7518,5,8,E. O'Shea,GRYD - Mlav Racing,+0.240 / +0.026,01:56.485,Q1,Moto3,JPN,2025,16
7519,6,93,A. Aditama,Honda Team Asia,+0.257 / +0.017,01:56.502,Q1,Moto3,JPN,2025,16
7520,7,21,R. Moodley,DENSSI Racing - BOE,+0.320 / +0.063,01:56.565,Q1,Moto3,JPN,2025,16
7521,8,12,J. Roulstone,Red Bull KTM Tech3,+0.774 / +0.454,01:57.019,Q1,Moto3,JPN,2025,16
7522,9,54,R. Rossi,Rivacold Snipers Team,+0.833 / +0.059,01:57.078,Q1,Moto3,JPN,2025,16
7523,10,55,N. Dettwiler,CIP Green Power,+1.175 / +0.342,01:57.420,Q1,Moto3,JPN,2025,16
7524,11,19,S. Ogden,CIP Green Power,+1.401 / +0.226,01:57.646,Q1,Moto3,JPN,2025,16
7525,1,99,J. Rueda,Red Bull KTM Ajo,,01:54.826,Q2,Moto3,JPN,2025,16
7526,2,73,V. Perrone,Red Bull KTM Tech3,+0.238 / +0.238,01:55.064,Q2,Moto3,JPN,2025,16
7527,3,66,J. Kelso,LEVELUP-MTA,+0.254 / +0.016,01:55.080,Q2,Moto3,JPN,2025,16
7528,4,36,A. Piqueras ,FRINSA - MT Helmets - MSI,+0.268 / +0.014,01:55.094,Q2,Moto3,JPN,2025,16
7529,5,72,T. Furusato,Honda Team Asia,+0.361 / +0.093,01:55.187,Q2,Moto3,JPN,2025,16
7530,6,31,A. Fernandez,Leopard Racing,+0.394 / +0.033,01:55.220,Q2,Moto3,JPN,2025,16
7531,7,64,D. Muñoz ,LIQUI MOLY Dynavolt Intact GP,+0.422 / +0.028,01:55.248,Q2,Moto3,JPN,2025,16
7532,8,28,M. Quiles,CFMOTO Gaviota Aspar Team,+0.436 / +0.014,01:55.262,Q2,Moto3,JPN,2025,16
7533,9,22,D. Almansa,Leopard Racing,+0.492 / +0.056,01:55.318,Q2,Moto3,JPN,2025,16
7534,10,71,D. Foggia,CFMOTO Gaviota Aspar Team,+0.618 / +0.126,01:55.444,Q2,Moto3,JPN,2025,16
7535,11,94,G. Pini,LIQUI MOLY Dynavolt Intact GP,+0.690 / +0.072,01:55.516,Q2,Moto3,JPN,2025,16
7536,12,83,A. Carpe,Red Bull KTM Ajo,+0.704 / +0.014,01:55.530,Q2,Moto3,JPN,2025,16
7537,13,6,R. Yamanaka,FRINSA - MT Helmets - MSI,+0.745 / +0.041,01:55.571,Q2,Moto3,JPN,2025,16
7538,14,58,L. Lunetta,SIC58 Squadra Corse,+0.792 / +0.047,01:55.618,Q2,Moto3,JPN,2025,16
7539,15,82,S. Nepa,SIC58 Squadra Corse,+1.000 / +0.208,01:55.826,Q2,Moto3,JPN,2025,16
7540,16,95,M. Morelli,GRYD - Mlav Racing,+1.879 / +0.879,01:56.705,Q2,Moto3,JPN,2025,16
7541,17,18,M. Bertelle,LEVELUP-MTA,+1.923 / +0.044,01:56.749,Q2,Moto3,JPN,2025,16
7542,18,14,C. Buchanan,DENSSI Racing - BOE,+1.937 / +0.014,01:56.763,Q2,Moto3,JPN,2025,16
7543,1,21,F. Morbidelli,Pertamina Enduro VR46 Racing Team,,01:43.253,Q1,MotoGP,JPN,2025,16
7544,2,73,A. Marquez,BK8 Gresini Racing MotoGP,+0.014 / +0.014,01:43.267,Q1,MotoGP,JPN,2025,16
7545,3,79,A. Ogura,Trackhouse MotoGP Team,+0.176 / +0.162,01:43.429,Q1,MotoGP,JPN,2025,16
7546,4,43,J. Miller,Prima Pramac Yamaha MotoGP,+0.197 / +0.021,01:43.450,Q1,MotoGP,JPN,2025,16
7547,5,54,F. Aldeguer ,BK8 Gresini Racing MotoGP,+0.201 / +0.004,01:43.454,Q1,MotoGP,JPN,2025,16
7548,6,88,M. Oliveira,Prima Pramac Yamaha MotoGP,+0.298 / +0.097,01:43.551,Q1,MotoGP,JPN,2025,16
7549,7,1,J. Martin,Aprilia Racing,+0.334 / +0.036,01:43.587,Q1,MotoGP,JPN,2025,16
7550,8,33,B. Binder,Red Bull KTM Factory Racing,+0.441 / +0.107,01:43.694,Q1,MotoGP,JPN,2025,16
7551,9,42,A. Rins,Monster Energy Yamaha MotoGP Team,+0.665 / +0.224,01:43.918,Q1,MotoGP,JPN,2025,16
7552,10,30,T. Nakagami,Honda HRC Test Team,+0.829 / +0.164,01:44.082,Q1,MotoGP,JPN,2025,16
7553,11,23,E. Bastianini,Red Bull KTM Tech3,+0.925 / +0.096,01:44.178,Q1,MotoGP,JPN,2025,16
7554,12,35,S. Chantra,IDEMITSU Honda LCR,+0.939 / +0.014,01:44.192,Q1,MotoGP,JPN,2025,16
7555,13,12,M. Viñales,Red Bull KTM Tech3,+1.457 / +0.518,01:44.710,Q1,MotoGP,JPN,2025,16
7556,1,63,F. Bagnaia,Ducati Lenovo Team,,01:42.911,Q2,MotoGP,JPN,2025,16
7557,2,36,J. Mir,Honda HRC Castrol,+0.092 / +0.092,01:43.003,Q2,MotoGP,JPN,2025,16
7558,3,93,M. Marquez,Ducati Lenovo Team,+0.132 / +0.040,01:43.043,Q2,MotoGP,JPN,2025,16
7559,4,37,P. Acosta,Red Bull KTM Factory Racing,+0.158 / +0.026,01:43.069,Q2,MotoGP,JPN,2025,16
7560,5,20,F. Quartararo,Monster Energy Yamaha MotoGP Team,+0.244 / +0.086,01:43.155,Q2,MotoGP,JPN,2025,16
7561,6,21,F. Morbidelli,Pertamina Enduro VR46 Racing Team,+0.259 / +0.015,01:43.170,Q2,MotoGP,JPN,2025,16
7562,7,10,L. Marini,Honda HRC Castrol,+0.348 / +0.089,01:43.259,Q2,MotoGP,JPN,2025,16
7563,8,73,A. Marquez,BK8 Gresini Racing MotoGP,+0.360 / +0.012,01:43.271,Q2,MotoGP,JPN,2025,16
7564,9,72,M. Bezzecchi,Aprilia Racing,+0.412 / +0.052,01:43.323,Q2,MotoGP,JPN,2025,16
7565,10,25,R. Fernandez,Trackhouse MotoGP Team,+0.442 / +0.030,01:43.353,Q2,MotoGP,JPN,2025,16
7566,11,5,J. Zarco,CASTROL Honda LCR,+0.631 / +0.189,01:43.542,Q2,MotoGP,JPN,2025,16
7567,12,49,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,+0.660 / +0.029,01:43.571,Q2,MotoGP,JPN,2025,16
7568,1,11,A. Escrig,KLINT Forward Factory Team,,01:32.876,Q1,Moto2,INA,2025,17
7569,2,12,F. Salac,ELF Marc VDS Racing Team,+0.114 / +0.114,01:32.990,Q1,Moto2,INA,2025,17
7570,3,28,I. Guevara,BLU CRU Pramac Yamaha Moto2,+0.176 / +0.062,01:33.052,Q1,Moto2,INA,2025,17
7571,4,13,C. Vietti,Beta Tools SpeedRS Team,+0.198 / +0.022,01:33.074,Q1,Moto2,INA,2025,17
7572,5,99,A. Huertas,Italtrans Racing Team,+0.273 / +0.075,01:33.149,Q1,Moto2,INA,2025,17
7573,6,16,J. Roberts,Onlyfans American Racing Team,+0.305 / +0.032,01:33.181,Q1,Moto2,INA,2025,17
7574,7,44,A. Canet,Fantic Racing,+0.307 / +0.002,01:33.183,Q1,Moto2,INA,2025,17
7575,8,81,S. Agius,LIQUI MOLY Dynavolt Intact GP,+0.334 / +0.027,01:33.210,Q1,Moto2,INA,2025,17
7576,9,15,D. Binder,ITALJET Gresini Moto2,+0.388 / +0.054,01:33.264,Q1,Moto2,INA,2025,17
7577,10,21,A. Lopez,Beta Tools SpeedRS Team,+0.510 / +0.122,01:33.386,Q1,Moto2,INA,2025,17
7578,11,64,M. Suryo Aji,Idemitsu Honda Team Asia,+0.702 / +0.192,01:33.578,Q1,Moto2,INA,2025,17
7579,12,92,Y. Kunii,Idemitsu Honda Team Asia,+0.833 / +0.131,01:33.709,Q1,Moto2,INA,2025,17
7580,13,19,U. Orradre,QJMOTOR - FRINSA - MSI,+1.021 / +0.188,01:33.897,Q1,Moto2,INA,2025,17
7581,14,9,J. Navarro,KLINT Forward Factory Team,+1.291 / +0.270,01:34.167,Q1,Moto2,INA,2025,17
7582,1,10,D. Moreira,Italtrans Racing Team,,01:32.341,Q2,Moto2,INA,2025,17
7583,2,80,D. Alonso,CFMOTO Power Electronics Aspar Team,+0.158 / +0.158,01:32.499,Q2,Moto2,INA,2025,17
7584,3,28,I. Guevara,BLU CRU Pramac Yamaha Moto2,+0.175 / +0.017,01:32.516,Q2,Moto2,INA,2025,17
7585,4,18,M. Gonzalez,LIQUI MOLY Dynavolt Intact GP,+0.257 / +0.082,01:32.598,Q2,Moto2,INA,2025,17
7586,5,27,D. Holgado,CFMOTO Power Electronics Aspar Team,+0.330 / +0.073,01:32.671,Q2,Moto2,INA,2025,17
7587,6,24,M. Ramirez,Onlyfans American Racing Team,+0.344 / +0.014,01:32.685,Q2,Moto2,INA,2025,17
7588,7,95,C. Veijer,Red Bull KTM Ajo,+0.484 / +0.140,01:32.825,Q2,Moto2,INA,2025,17
7589,8,96,J. Dixon,ELF Marc VDS Racing Team,+0.568 / +0.084,01:32.909,Q2,Moto2,INA,2025,17
7590,9,7,B. Baltus,Fantic Racing,+0.577 / +0.009,01:32.918,Q2,Moto2,INA,2025,17
7591,10,75,A. Arenas,ITALJET Gresini Moto2,+0.584 / +0.007,01:32.925,Q2,Moto2,INA,2025,17
7592,11,4,I. Ortola,QJMOTOR - FRINSA - MSI,+0.596 / +0.012,01:32.937,Q2,Moto2,INA,2025,17
7593,12,14,T. Arbolino,BLU CRU Pramac Yamaha Moto2,+0.604 / +0.008,01:32.945,Q2,Moto2,INA,2025,17
7594,13,71,A. Sasaki,RW-Idrofoglia Racing GP,+0.658 / +0.054,01:32.999,Q2,Moto2,INA,2025,17
7595,14,13,C. Vietti,Beta Tools SpeedRS Team,+0.702 / +0.044,01:33.043,Q2,Moto2,INA,2025,17
7596,15,84,Z. Van Den Goorbergh,RW-Idrofoglia Racing GP,+0.731 / +0.029,01:33.072,Q2,Moto2,INA,2025,17
7597,16,11,A. Escrig,KLINT Forward Factory Team,+0.944 / +0.213,01:33.285,Q2,Moto2,INA,2025,17
7598,17,17,D. Muñoz,Red Bull KTM Ajo,+1.111 / +0.167,01:33.452,Q2,Moto2,INA,2025,17
7599,18,12,F. Salac,ELF Marc VDS Racing Team,+1.138 / +0.027,01:33.479,Q2,Moto2,INA,2025,17
7600,1,21,R. Moodley,DENSSI Racing - BOE,,01:38.108,Q1,Moto3,INA,2025,17
7601,2,58,L. Lunetta,SIC58 Squadra Corse,+0.060 / +0.060,01:38.168,Q1,Moto3,INA,2025,17
7602,3,12,J. Roulstone,Red Bull KTM Tech3,+0.151 / +0.091,01:38.259,Q1,Moto3,INA,2025,17
7603,4,94,G. Pini,LIQUI MOLY Dynavolt Intact GP,+0.333 / +0.182,01:38.441,Q1,Moto3,INA,2025,17
7604,5,8,E. O'Shea,GRYD - Mlav Racing,+0.466 / +0.133,01:38.574,Q1,Moto3,INA,2025,17
7605,6,54,R. Rossi,Rivacold Snipers Team,+0.614 / +0.148,01:38.722,Q1,Moto3,INA,2025,17
7606,7,95,M. Morelli,GRYD - Mlav Racing,+0.633 / +0.019,01:38.741,Q1,Moto3,INA,2025,17
7607,8,55,N. Dettwiler,CIP Green Power,+1.072 / +0.439,01:39.180,Q1,Moto3,INA,2025,17
7608,9,14,C. Buchanan,DENSSI Racing - BOE,+1.100 / +0.028,01:39.208,Q1,Moto3,INA,2025,17
7609,10,2,Z. Mitani,Rivacold Snipers Team,+1.107 / +0.007,01:39.215,Q1,Moto3,INA,2025,17
7610,11,93,A. Aditama,Honda Team Asia,+1.839 / +0.732,01:39.947,Q1,Moto3,INA,2025,17
7611,12,73,V. Perrone,Red Bull KTM Tech3,,,Q1,Moto3,INA,2025,17
7612,1,31,A. Fernandez,Leopard Racing,,01:37.022,Q2,Moto3,INA,2025,17
7613,2,64,D. Muñoz ,LIQUI MOLY Dynavolt Intact GP,+0.099 / +0.099,01:37.121,Q2,Moto3,INA,2025,17
7614,3,66,J. Kelso,LEVELUP-MTA,+0.152 / +0.053,01:37.174,Q2,Moto3,INA,2025,17
7615,4,83,A. Carpe,Red Bull KTM Ajo,+0.159 / +0.007,01:37.181,Q2,Moto3,INA,2025,17
7616,5,72,T. Furusato,Honda Team Asia,+0.218 / +0.059,01:37.240,Q2,Moto3,INA,2025,17
7617,6,28,M. Quiles,CFMOTO Gaviota Aspar Team,+0.341 / +0.123,01:37.363,Q2,Moto3,INA,2025,17
7618,7,22,D. Almansa,Leopard Racing,+0.361 / +0.020,01:37.383,Q2,Moto3,INA,2025,17
7619,8,58,L. Lunetta,SIC58 Squadra Corse,+0.488 / +0.127,01:37.510,Q2,Moto3,INA,2025,17
7620,9,99,J. Rueda,Red Bull KTM Ajo,+0.525 / +0.037,01:37.547,Q2,Moto3,INA,2025,17
7621,10,94,G. Pini,LIQUI MOLY Dynavolt Intact GP,+0.555 / +0.030,01:37.577,Q2,Moto3,INA,2025,17
7622,11,36,A. Piqueras ,FRINSA - MT Helmets - MSI,+0.622 / +0.067,01:37.644,Q2,Moto3,INA,2025,17
7623,12,71,D. Foggia,CFMOTO Gaviota Aspar Team,+0.685 / +0.063,01:37.707,Q2,Moto3,INA,2025,17
7624,13,12,J. Roulstone,Red Bull KTM Tech3,+0.688 / +0.003,01:37.710,Q2,Moto3,INA,2025,17
7625,14,6,R. Yamanaka,FRINSA - MT Helmets - MSI,+0.738 / +0.050,01:37.760,Q2,Moto3,INA,2025,17
7626,15,19,S. Ogden,CIP Green Power,+0.943 / +0.205,01:37.965,Q2,Moto3,INA,2025,17
7627,16,18,M. Bertelle,LEVELUP-MTA,+1.271 / +0.328,01:38.293,Q2,Moto3,INA,2025,17
7628,17,82,S. Nepa,SIC58 Squadra Corse,+1.386 / +0.115,01:38.408,Q2,Moto3,INA,2025,17
7629,18,21,R. Moodley,DENSSI Racing - BOE,+1.486 / +0.100,01:38.508,Q2,Moto3,INA,2025,17
7630,1,49,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,,01:29.582,Q1,MotoGP,INA,2025,17
7631,2,93,M. Marquez,Ducati Lenovo Team,+0.088 / +0.088,01:29.670,Q1,MotoGP,INA,2025,17
7632,3,21,F. Morbidelli,Pertamina Enduro VR46 Racing Team,+0.136 / +0.048,01:29.718,Q1,MotoGP,INA,2025,17
7633,4,43,J. Miller,Prima Pramac Yamaha MotoGP,+0.375 / +0.239,01:29.957,Q1,MotoGP,INA,2025,17
7634,5,33,B. Binder,Red Bull KTM Factory Racing,+0.414 / +0.039,01:29.996,Q1,MotoGP,INA,2025,17
7635,6,63,F. Bagnaia,Ducati Lenovo Team,+0.414 / +0.000,01:29.996,Q1,MotoGP,INA,2025,17
7636,7,23,E. Bastianini,Red Bull KTM Tech3,+0.660 / +0.246,01:30.242,Q1,MotoGP,INA,2025,17
7637,8,5,J. Zarco,CASTROL Honda LCR,+0.750 / +0.090,01:30.332,Q1,MotoGP,INA,2025,17
7638,9,35,S. Chantra,IDEMITSU Honda LCR,+1.041 / +0.291,01:30.623,Q1,MotoGP,INA,2025,17
7639,10,12,M. Viñales,Red Bull KTM Tech3,+1.374 / +0.333,01:30.956,Q1,MotoGP,INA,2025,17
7640,1,72,M. Bezzecchi,Aprilia Racing,,01:28.832,Q2,MotoGP,INA,2025,17
7641,2,54,F. Aldeguer ,BK8 Gresini Racing MotoGP,+0.398 / +0.398,01:29.230,Q2,MotoGP,INA,2025,17
7642,3,25,R. Fernandez,Trackhouse MotoGP Team,+0.452 / +0.054,01:29.284,Q2,MotoGP,INA,2025,17
7643,4,42,A. Rins,Monster Energy Yamaha MotoGP Team,+0.504 / +0.052,01:29.336,Q2,MotoGP,INA,2025,17
7644,5,37,P. Acosta,Red Bull KTM Factory Racing,+0.511 / +0.007,01:29.343,Q2,MotoGP,INA,2025,17
7645,6,10,L. Marini,Honda HRC Castrol,+0.681 / +0.170,01:29.513,Q2,MotoGP,INA,2025,17
7646,7,73,A. Marquez,BK8 Gresini Racing MotoGP,+0.909 / +0.228,01:29.741,Q2,MotoGP,INA,2025,17
7647,8,20,F. Quartararo,Monster Energy Yamaha MotoGP Team,+0.939 / +0.030,01:29.771,Q2,MotoGP,INA,2025,17
7648,9,93,M. Marquez,Ducati Lenovo Team,+0.941 / +0.002,01:29.773,Q2,MotoGP,INA,2025,17
7649,10,88,M. Oliveira,Prima Pramac Yamaha MotoGP,+1.019 / +0.078,01:29.851,Q2,MotoGP,INA,2025,17
7650,11,49,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,+1.052 / +0.033,01:29.884,Q2,MotoGP,INA,2025,17
7651,12,36,J. Mir,Honda HRC Castrol,+1.127 / +0.075,01:29.959,Q2,MotoGP,INA,2025,17
7652,1,27,D. Holgado,CFMOTO Power Electronics Aspar Team,,01:30.197,Q1,Moto2,AUS,2025,18
7653,2,4,I. Ortola,QJMOTOR - FRINSA - MSI,+0.263 / +0.263,01:30.460,Q1,Moto2,AUS,2025,18
7654,3,75,A. Arenas,ITALJET Gresini Moto2,+0.347 / +0.084,01:30.544,Q1,Moto2,AUS,2025,18
7655,4,99,A. Huertas,Italtrans Racing Team,+0.480 / +0.133,01:30.677,Q1,Moto2,AUS,2025,18
7656,5,16,J. Roberts,Onlyfans American Racing Team,+0.605 / +0.125,01:30.802,Q1,Moto2,AUS,2025,18
7657,6,21,A. Lopez,Beta Tools SpeedRS Team,+0.612 / +0.007,01:30.809,Q1,Moto2,AUS,2025,18
7658,7,84,Z. Van Den Goorbergh,RW-Idrofoglia Racing GP,+0.919 / +0.307,01:31.116,Q1,Moto2,AUS,2025,18
7659,8,11,A. Escrig,KLINT Forward Factory Team,+0.935 / +0.016,01:31.132,Q1,Moto2,AUS,2025,18
7660,9,24,M. Ramirez,Onlyfans American Racing Team,+1.000 / +0.065,01:31.197,Q1,Moto2,AUS,2025,18
7661,10,9,J. Navarro,KLINT Forward Factory Team,+1.333 / +0.333,01:31.530,Q1,Moto2,AUS,2025,18
7662,11,13,C. Vietti,Beta Tools SpeedRS Team,+1.410 / +0.077,01:31.607,Q1,Moto2,AUS,2025,18
7663,12,92,Y. Kunii,Idemitsu Honda Team Asia,+1.611 / +0.201,01:31.808,Q1,Moto2,AUS,2025,18
7664,13,29,H. Voight,QJMOTOR - FRINSA - MSI,+2.216 / +0.605,01:32.413,Q1,Moto2,AUS,2025,18
7665,1,10,D. Moreira,Italtrans Racing Team,,01:29.817,Q2,Moto2,AUS,2025,18
7666,2,81,S. Agius,LIQUI MOLY Dynavolt Intact GP,+0.011 / +0.011,01:29.828,Q2,Moto2,AUS,2025,18
7667,3,18,M. Gonzalez,LIQUI MOLY Dynavolt Intact GP,+0.076 / +0.065,01:29.893,Q2,Moto2,AUS,2025,18
7668,4,96,J. Dixon,ELF Marc VDS Racing Team,+0.176 / +0.100,01:29.993,Q2,Moto2,AUS,2025,18
7669,5,27,D. Holgado,CFMOTO RCB Aspar Team,+0.178 / +0.002,01:29.995,Q2,Moto2,AUS,2025,18
7670,6,80,D. Alonso,CFMOTO RCB Aspar Team,+0.290 / +0.112,01:30.107,Q2,Moto2,AUS,2025,18
7671,7,71,A. Sasaki,RW-Idrofoglia Racing GP,+0.311 / +0.021,01:30.128,Q2,Moto2,AUS,2025,18
7672,8,44,A. Canet,Fantic Racing,+0.324 / +0.013,01:30.141,Q2,Moto2,AUS,2025,18
7673,9,15,D. Binder,ITALJET Gresini Moto2,+0.450 / +0.126,01:30.267,Q2,Moto2,AUS,2025,18
7674,10,7,B. Baltus,Fantic Racing,+0.510 / +0.060,01:30.327,Q2,Moto2,AUS,2025,18
7675,11,75,A. Arenas,ITALJET Gresini Moto2,+0.565 / +0.055,01:30.382,Q2,Moto2,AUS,2025,18
7676,12,14,T. Arbolino,BLU CRU Pramac Yamaha Moto2,+0.565 / +0.000,01:30.382,Q2,Moto2,AUS,2025,18
7677,13,99,A. Huertas,Italtrans Racing Team,+0.566 / +0.001,01:30.383,Q2,Moto2,AUS,2025,18
7678,14,28,I. Guevara,BLU CRU Pramac Yamaha Moto2,+0.687 / +0.121,01:30.504,Q2,Moto2,AUS,2025,18
7679,15,95,C. Veijer,Red Bull KTM Ajo,+0.719 / +0.032,01:30.536,Q2,Moto2,AUS,2025,18
7680,16,64,M. Suryo Aji,Idemitsu Honda Team Asia,+1.309 / +0.590,01:31.126,Q2,Moto2,AUS,2025,18
7681,17,17,D. Muñoz,Red Bull KTM Ajo,+1.417 / +0.108,01:31.234,Q2,Moto2,AUS,2025,18
7682,18,4,I. Ortola,QJMOTOR - FRINSA - MSI,+3.886 / +2.469,01:33.703,Q2,Moto2,AUS,2025,18
7683,1,18,M. Bertelle,LEVELUP-MTA,,01:35.077,Q1,Moto3,AUS,2025,18
7684,2,10,N. Carraro,Rivacold Snipers Team,+0.271 / +0.271,01:35.348,Q1,Moto3,AUS,2025,18
7685,3,95,M. Morelli,GRYD - Mlav Racing,+0.378 / +0.107,01:35.455,Q1,Moto3,AUS,2025,18
7686,4,14,C. Buchanan,DENSSI Racing - BOE,+0.416 / +0.038,01:35.493,Q1,Moto3,AUS,2025,18
7687,5,51,B. Uriarte,LIQUI MOLY Dynavolt Intact GP,+0.527 / +0.111,01:35.604,Q1,Moto3,AUS,2025,18
7688,6,8,E. O'Shea,GRYD - Mlav Racing,+0.736 / +0.209,01:35.813,Q1,Moto3,AUS,2025,18
7689,7,19,S. Ogden,CIP Green Power,+0.886 / +0.150,01:35.963,Q1,Moto3,AUS,2025,18
7690,8,73,V. Perrone,Red Bull KTM Tech3,+0.899 / +0.013,01:35.976,Q1,Moto3,AUS,2025,18
7691,9,55,N. Dettwiler,CIP Green Power,+1.426 / +0.527,01:36.503,Q1,Moto3,AUS,2025,18
7692,10,21,R. Moodley,DENSSI Racing - BOE,+1.457 / +0.031,01:36.534,Q1,Moto3,AUS,2025,18
7693,11,5,T. Buasri,Honda Team Asia,+1.929 / +0.472,01:37.006,Q1,Moto3,AUS,2025,18
7694,12,54,R. Rossi,Rivacold Snipers Team,+1.955 / +0.026,01:37.032,Q1,Moto3,AUS,2025,18
7695,1,66,J. Kelso,LEVELUP-MTA,,01:34.056,Q2,Moto3,AUS,2025,18
7696,2,99,J. Rueda,Red Bull KTM Ajo,+0.091 / +0.091,01:34.147,Q2,Moto3,AUS,2025,18
7697,3,58,L. Lunetta,SIC58 Squadra Corse,+0.225 / +0.134,01:34.281,Q2,Moto3,AUS,2025,18
7698,4,72,T. Furusato,Honda Team Asia,+0.350 / +0.125,01:34.406,Q2,Moto3,AUS,2025,18
7699,5,18,M. Bertelle,LEVELUP-MTA,+0.391 / +0.041,01:34.447,Q2,Moto3,AUS,2025,18
7700,6,83,A. Carpe,Red Bull KTM Ajo,+0.436 / +0.045,01:34.492,Q2,Moto3,AUS,2025,18
7701,7,78,J. Esteban,CFMOTO Gaviota Aspar Team,+0.507 / +0.071,01:34.563,Q2,Moto3,AUS,2025,18
7702,8,31,A. Fernandez,Leopard Racing,+0.528 / +0.021,01:34.584,Q2,Moto3,AUS,2025,18
7703,9,28,M. Quiles,CFMOTO Gaviota Aspar Team,+0.647 / +0.119,01:34.703,Q2,Moto3,AUS,2025,18
7704,10,94,G. Pini,LIQUI MOLY Dynavolt Intact GP,+0.814 / +0.167,01:34.870,Q2,Moto3,AUS,2025,18
7705,11,82,S. Nepa,SIC58 Squadra Corse,+0.824 / +0.010,01:34.880,Q2,Moto3,AUS,2025,18
7706,12,95,M. Morelli,GRYD - Mlav Racing,+0.850 / +0.026,01:34.906,Q2,Moto3,AUS,2025,18
7707,13,12,J. Roulstone,Red Bull KTM Tech3,+0.923 / +0.073,01:34.979,Q2,Moto3,AUS,2025,18
7708,14,36,A. Piqueras ,FRINSA - MT Helmets - MSI,+0.944 / +0.021,01:35.000,Q2,Moto3,AUS,2025,18
7709,15,10,N. Carraro,Rivacold Snipers Team,+0.954 / +0.010,01:35.010,Q2,Moto3,AUS,2025,18
7710,16,6,R. Yamanaka,FRINSA - MT Helmets - MSI,+0.977 / +0.023,01:35.033,Q2,Moto3,AUS,2025,18
7711,17,14,C. Buchanan,DENSSI Racing - BOE,+1.084 / +0.107,01:35.140,Q2,Moto3,AUS,2025,18
7712,18,22,D. Almansa,Leopard Racing,+1.398 / +0.314,01:35.454,Q2,Moto3,AUS,2025,18
7713,1,54,F. Aldeguer ,BK8 Gresini Racing MotoGP,,01:27.071,Q1,MotoGP,AUS,2025,18
7714,2,43,J. Miller,Prima Pramac Yamaha MotoGP,+0.009 / +0.009,01:27.080,Q1,MotoGP,AUS,2025,18
7715,3,33,B. Binder,Red Bull KTM Factory Racing,+0.038 / +0.029,01:27.109,Q1,MotoGP,AUS,2025,18
7716,4,36,J. Mir,Honda HRC Castrol,+0.209 / +0.171,01:27.280,Q1,MotoGP,AUS,2025,18
7717,5,5,J. Zarco,CASTROL Honda LCR,+0.321 / +0.112,01:27.392,Q1,MotoGP,AUS,2025,18
7718,6,88,M. Oliveira,Prima Pramac Yamaha MotoGP,+0.655 / +0.334,01:27.726,Q1,MotoGP,AUS,2025,18
7719,7,21,F. Morbidelli,Pertamina Enduro VR46 Racing Team,+0.718 / +0.063,01:27.789,Q1,MotoGP,AUS,2025,18
7720,8,79,A. Ogura,Trackhouse MotoGP Team,+0.746 / +0.028,01:27.817,Q1,MotoGP,AUS,2025,18
7721,9,32,L. Savadori,Aprilia Racing,+1.085 / +0.339,01:28.156,Q1,MotoGP,AUS,2025,18
7722,10,23,E. Bastianini,Red Bull KTM Tech3,+1.140 / +0.055,01:28.211,Q1,MotoGP,AUS,2025,18
7723,11,35,S. Chantra,IDEMITSU Honda LCR,+1.202 / +0.062,01:28.273,Q1,MotoGP,AUS,2025,18
7724,12,51,M. Pirro,Ducati Lenovo Team,+1.380 / +0.178,01:28.451,Q1,MotoGP,AUS,2025,18
7725,1,20,F. Quartararo,Monster Energy Yamaha MotoGP Team,,01:26.465,Q2,MotoGP,AUS,2025,18
7726,2,72,M. Bezzecchi,Aprilia Racing,+0.031 / +0.031,01:26.496,Q2,MotoGP,AUS,2025,18
7727,3,43,J. Miller,Prima Pramac Yamaha MotoGP,+0.243 / +0.212,01:26.708,Q2,MotoGP,AUS,2025,18
7728,4,25,R. Fernandez,Trackhouse MotoGP Team,+0.386 / +0.143,01:26.851,Q2,MotoGP,AUS,2025,18
